#objID,g,r,i,u
1237645941297774635,20.14476,19.36608,18.8103,21.77245
1237645941297774629,21.84704,21.23382,20.937,23.06455
1237645941297774628,20.26922,18.9811,18.4494,23.57894
1237645941297774619,21.91023,21.26202,21.14696,24.78504
1237645941297774617,23.0563,21.72109,21.15166,24.38267
1237645941297710077,23.15842,21.94057,21.88494,22.8549
1237645941297710075,24.24843,21.16975,21.18519,23.79873
1237645879578395147,23.60994,21.87716,21.76204,23.15644
1237645941833335244,22.5341,21.96801,21.48795,24.11689
1237645941833335245,22.60133,21.55149,20.85276,23.16778
1237645941833335246,21.92175,20.74788,20.00344,23.27348
1237645941833335247,21.46508,20.38212,19.78608,23.21432
1237645941833335249,22.40115,21.22867,20.53763,25.56424
1237645941833335250,22.50651,21.14867,20.80564,24.67133
1237645941833335251,21.13704,19.95726,19.42545,23.8866
1237645941833335257,21.23305,20.39657,19.93274,22.77471
1237645941833335258,22.84912,21.01728,20.29133,23.45502
1237645941833335262,22.306,21.36968,20.71796,25.81438
1237645941833335264,22.10997,20.66899,20.08453,24.71465
1237645941833335266,21.96565,20.63725,19.98897,22.72035
1237645941833335267,23.47272,21.35579,20.23199,24.6946
1237645941833335269,21.05685,19.6106,18.98729,23.87613
1237645941833335270,22.13707,21.41803,21.1019,23.02559
1237645941833335272,22.5664,21.50294,20.91717,24.70317
1237645941833335273,21.46213,20.66823,20.29073,22.74043
1237645941833335276,20.9412,19.72486,19.14827,22.38938
1237645941833335277,22.16103,20.88653,20.20561,22.53428
1237645941833335278,22.44016,21.61923,21.20115,23.0304
1237645941833335279,23.02418,21.6142,20.67901,23.61308
1237645941833335280,22.00646,19.86882,19.02576,25.15229
1237645941833335283,21.83833,20.33066,19.67285,23.04964
1237645941833335284,20.89289,20.20607,20.11508,22.04273
1237645941833335285,20.4354,19.75146,19.42208,21.51842
1237645941833335289,21.80077,20.79031,20.30351,22.68118
1237645941833335290,21.7275,20.99866,20.57418,23.47693
1237645941833335292,22.1996,20.98582,20.14161,25.25827
1237645941833335293,22.32152,21.91624,21.65772,23.26785
1237645941833335304,21.14394,20.46071,19.98038,21.97344
1237645941833335308,21.93633,20.40549,19.75967,25.27083
1237645941833335026,19.76912,18.5117,17.87269,21.48546
1237645941833335025,20.19683,18.72595,18.10666,22.00194
1237645941833335021,19.83884,18.39482,17.75933,22.44723
1237645941833334960,19.15349,17.68822,17.06714,20.98399
1237645941833335309,22.45123,21.1507,20.57743,24.53482
1237645941833335310,22.11868,21.22711,20.74939,24.01276
1237645941833335311,21.53942,20.22305,19.49086,26.08198
1237645941833335312,22.47931,21.23676,20.49452,25.08576
1237645941833335313,21.76617,20.09275,19.40736,22.45425
1237645941833335314,22.45453,21.37456,20.94021,23.31664
1237645941833335315,21.76308,20.47193,19.85556,24.54009
1237645941833335316,21.77861,20.50645,19.9846,22.45794
1237645941833335321,23.07156,21.37197,20.81008,25.00418
1237645941833335322,21.98326,20.88966,20.65101,22.60927
1237645941833335323,21.74426,20.85528,20.40735,23.72963
1237645941833335326,20.92062,19.40708,18.76869,23.26394
1237645941833335327,22.67141,21.80171,21.43194,22.94174
1237645941833335330,21.89105,21.09932,20.58325,22.37689
1237645941833335332,22.04648,20.5479,19.9985,25.2284
1237645941833335335,22.16496,21.37764,20.88473,24.1909
1237645941833335336,22.77595,21.26868,20.65695,25.91679
1237645941833335338,22.11832,20.35184,19.59039,24.19932
1237645941833335339,22.11162,21.47027,20.92912,23.36732
1237645941833335343,22.08243,20.90304,20.24764,22.68439
1237645941833335344,21.1972,20.49894,20.20909,22.56971
1237645941833335346,20.95442,19.59559,19.00183,22.81209
1237645941833335347,21.43169,20.59147,20.08242,22.5999
1237645941833335349,22.05103,21.0729,20.55996,23.51085
1237645941833335352,21.45726,20.29807,19.59073,23.51275
1237645941833335358,21.08569,20.21272,19.7501,22.04104
1237645941833335359,22.35097,21.92595,21.44074,22.35565
1237645941833335363,22.7585,20.98519,20.33394,24.03287
1237645941833335364,23.07882,20.85022,19.97199,24.97726
1237645941833335365,21.97576,21.24366,21.01338,24.80591
1237645941833335369,20.34643,19.7766,19.56926,23.3414
1237645941833335370,22.93547,21.71952,21.24627,23.24179
1237645941833335371,21.48441,20.1269,19.50214,22.07697
1237645941833335372,21.7688,20.73086,20.24723,23.94744
1237645941833335374,22.95611,21.35436,20.87187,25.53567
1237645941833335375,20.77062,19.76991,19.28115,22.7441
1237645941833335377,22.36165,21.93197,21.86114,23.307
1237645941833335380,22.47331,21.5055,20.97234,23.34005
1237645941833335381,21.88882,21.47055,20.92286,22.6732
1237645941833335383,21.27941,20.40273,19.92283,22.37203
1237645941833335388,22.73349,20.84464,20.17966,23.42016
1237645941833335389,22.06947,20.81639,20.4011,23.80088
1237645941833335391,21.8396,21.59168,21.1032,23.67898
1237645941833335392,22.39712,21.53805,21.30768,25.95039
1237645941833335414,23.66681,21.77293,20.94695,25.91993
1237645941833335416,23.19211,21.6997,21.13435,24.30426
1237645941833335420,24.49761,21.7805,20.84895,24.12107
1237645941833335425,23.88394,21.65127,20.89918,21.995
1237645941296857820,23.14809,21.18003,20.36852,26.00145
1237645941296857819,23.03044,21.84022,21.45907,23.14357
1237645941296857818,22.73389,21.65559,21.54817,22.90902
1237645941296857817,22.55459,20.56282,21.1368,22.01187
1237645941296857816,22.79777,21.38986,22.02803,23.06617
1237645941296857814,22.39973,21.4467,22.08928,23.26254
1237645941296857812,23.21857,21.10921,20.31214,24.562
1237645941296857811,22.61896,21.00669,20.1076,22.82609
1237645941296857809,23.23149,21.92577,22.19699,25.63705
1237645941296857800,23.14501,21.85027,21.6266,23.69354
1237645941296857799,22.96637,21.19982,20.22646,22.99329
1237645941296857797,22.48531,21.60777,20.74255,23.21269
1237645941296857796,23.69491,21.79024,21.7282,24.05722
1237645941296857793,22.86741,21.52992,21.10663,24.96249
1237645941296857790,23.4746,21.80399,21.31947,23.69843
1237645941296857787,22.55816,21.08535,20.25591,22.23984
1237645941296857785,22.5179,20.69878,19.98603,26.47118
1237645941296857781,22.17076,20.83869,20.21492,24.33796
1237645941296857777,24.56367,21.61557,20.63764,25.926
1237645941296857773,24.99986,21.90925,21.44642,24.80329
1237645941296857772,23.146,21.96192,20.70452,23.54546
1237645941296857770,23.10058,21.57842,21.38061,23.53184
1237645941296857769,23.36287,21.27584,20.77378,24.38663
1237645941296857768,22.54559,20.70198,19.88128,21.95615
1237645941296857764,23.76507,21.78279,21.52122,23.87331
1237645941296857763,23.15641,21.99738,21.20859,24.95673
1237645941296857762,22.57856,21.45064,21.37091,21.81905
1237645941296857761,21.90527,20.3929,19.99015,22.04289
1237645941296857753,23.81732,21.97016,22.587,22.98686
1237645879577608510,22.40181,21.58456,21.39285,23.53852
1237645941298627422,22.65867,21.13982,20.32961,25.05902
1237645941298627424,23.28099,21.70628,21.71779,25.58348
1237645941298627426,23.02514,21.21868,20.85588,24.08842
1237645941298627431,23.05684,21.56078,20.8514,25.68337
1237645941298627443,22.58361,21.44768,20.64394,24.83215
1237645941298627445,23.80157,21.91649,20.77096,24.18171
1237645941298627446,23.50859,21.57556,20.67177,25.68002
1237645941298627447,22.93607,21.69968,21.40628,22.84506
1237645941298627450,23.69506,21.44956,20.76397,23.52708
1237645941298627456,24.3983,21.22003,24.09708,24.38974
1237645941298627463,22.5601,20.39721,19.73051,25.68809
1237645941298627464,22.54028,21.73886,21.29992,23.82999
1237645941298627468,23.53256,21.80955,21.15324,24.26539
1237645941298627473,22.86207,21.35083,20.40592,23.66113
1237645941298627474,23.18455,21.95387,21.85156,24.72595
1237645941298627476,23.49065,21.89242,20.87083,25.07175
1237645941298627479,23.12716,21.38249,20.75486,23.0102
1237645941298627484,23.09815,21.76019,20.78976,23.60155
1237645941298627487,22.4794,21.98611,22.39625,22.85711
1237645941298627492,22.5377,21.35869,21.22935,23.94781
1237645941298627502,23.21162,21.85309,21.65785,25.56415
1237645941298627504,24.11585,21.7677,20.64713,25.13519
1237645941298627506,23.48414,21.82414,21.35499,24.42681
1237645941298627507,22.84233,21.66361,21.25677,23.62546
1237645941298627512,22.56527,21.71772,21.93894,24.66599
1237645941298627514,23.16389,21.96947,21.65379,23.86944
1237645941298627515,22.87785,21.83778,21.30759,22.83391
1237645941298627516,23.10267,21.58135,21.02184,24.43455
1237645941298627519,23.54795,21.39448,20.83639,24.602
1237645941298627524,23.18439,21.83389,21.43612,23.87563
1237645941298627222,21.92275,21.12942,20.97247,22.81175
1237645941298627220,21.9916,21.04343,20.59021,22.57491
1237645941298627219,22.44518,21.2543,20.73577,23.57919
1237645941298627218,22.18055,20.35334,19.75183,23.84663
1237645941298627217,22.46508,21.64403,21.25263,22.7218
1237645941298627213,21.25388,19.79683,19.08206,24.45169
1237645941298627212,22.12753,20.04423,19.45184,24.14814
1237645941298627211,21.79357,19.92261,19.23066,23.90302
1237645941298627206,22.95983,21.74095,21.19325,23.75557
1237645941298627639,23.72637,21.88785,21.1079,23.65417
1237645941298692137,25.35323,21.76659,20.67134,24.06177
1237645941298692149,17.79685,18.00556,19.15711,24.7881
1237645941298692150,23.58934,21.09103,20.28884,24.99166
1237645941298692151,22.50688,21.4348,20.70597,24.69595
1237645941298692168,21.49443,20.55858,19.7832,24.63468
1237645941298692184,10.71866,9.592396,9.269443,15.74055
1237645941298692186,25.11438,20.43883,24.3618,24.63466
1237645941833991117,22.64403,21.61651,20.95059,23.73082
1237645941833991118,23.61953,21.72351,20.73735,24.81019
1237645941833991121,23.09283,21.96844,21.40614,23.8993
1237645941833991123,23.63168,21.89674,21.69131,25.20351
1237645941833991126,23.048,20.94151,20.38618,24.84601
1237645941833991145,18.55641,19.46293,16.29543,18.26436
1237645941833991148,19.01711,20.44579,16.77142,18.73322
1237645941833991149,19.77447,20.2929,17.50963,19.59268
1237645941833991299,23.16782,21.85832,22.50852,22.71774
1237645941833991303,19.12227,20.63402,15.97211,18.4359
1237645941834055720,19.49932,18.39909,17.79655,21.60066
1237645941834055737,18.32348,18.26579,17.93782,19.40646
1237645941834055743,22.28182,21.54333,21.18844,25.19426
1237645941834055744,22.98174,21.76664,21.24981,24.51896
1237645941834055811,21.65638,21.2419,20.63418,23.1259
1237645941834055825,21.65589,20.30317,19.73789,24.52785
1237645941834055828,19.6953,18.79229,18.30165,20.98306
1237645941834055865,22.06075,21.44006,20.75018,23.52702
1237645941834055871,18.82554,17.67818,17.17527,20.81046
1237645941834055890,20.53435,19.46731,19.01853,22.22858
1237645941834055899,18.8173,17.88994,17.4213,20.30618
1237645941834055914,21.69574,20.65252,20.35542,24.68138
1237645941834055939,19.68433,18.8303,18.41007,20.8152
1237645941834055940,20.75914,19.69095,19.20371,21.86552
1237645941834055947,21.45642,19.90055,19.17101,23.74905
1237645941834055948,23.77957,21.3064,20.60187,25.35972
1237645941834055951,21.21757,19.41703,18.67474,25.85776
1237645942370403108,24.15025,21.98396,21.19849,26.1409
1237645941834055952,21.78787,19.92214,19.30795,24.82202
1237645941834055967,20.91352,20.40335,20.25472,21.43457
1237645941834055971,21.18309,20.47687,20.34017,21.83856
1237645941834055973,18.09162,17.51278,17.1873,19.45458
1237645941834055976,22.41122,21.11186,20.42909,24.33537
1237645941834055981,21.47029,20.56958,20.2678,21.51714
1237645941834055985,20.57458,19.91226,19.49331,21.80206
1237645941834055991,20.09029,19.25483,18.83804,21.37155
1237645941834055993,21.81589,21.25939,21.1587,21.70644
1237645941834056003,19.5447,19.09549,18.77456,20.46049
1237645941834056006,20.18925,19.82981,19.39055,20.82592
1237645941834056030,20.66248,19.65135,19.20966,21.95721
1237645941834056033,22.27213,20.91568,20.15396,23.25082
1237645941834908738,22.4814,21.93809,21.99082,25.41388
1237645941834908745,20.32909,19.48864,18.02695,21.00962
1237645941834973203,23.115,21.62334,21.10814,22.88633
1237645941834973211,23.65267,21.97792,21.21181,24.84363
1237645941834973220,21.0582,20.03867,19.58565,22.83051
1237645941834973233,15.82421,14.71918,14.2186,17.9355
1237645941834973235,17.34481,16.31246,15.81644,19.34943
1237645941834973236,18.70974,17.64724,17.17665,20.94128
1237645941834973237,19.56833,18.05451,17.58899,22.34015
1237645941834973238,18.38418,17.3022,16.82574,20.78107
1237645941834973240,19.32498,18.32765,17.88157,21.27307
1237645941834973241,20.97661,20.38254,20.12273,21.64697
1237645941834973247,22.2329,21.07567,20.686,23.61514
1237645941834973248,22.34458,20.98635,20.45258,23.74584
1237645941834973250,22.21939,21.17207,20.77783,23.90425
1237645941834973251,22.22293,21.21781,20.98162,23.90803
1237645941834973257,23.03322,21.76117,21.5846,23.84697
1237645941834973324,23.02271,21.88091,22.05856,24.05366
1237645941834973369,22.54403,21.65869,21.95891,22.78417
1237645941834973377,20.97267,19.49323,18.89146,25.18116
1237645941834973382,18.67912,17.67363,17.18543,20.71508
1237645941834973410,18.6473,17.65208,17.17437,20.72286
1237645941834973416,20.96324,20.29244,20.01192,23.57236
1237645941834973421,18.54238,17.48999,17.00626,20.37991
1237645941834973422,21.01776,19.79039,19.29996,21.87121
1237645941834973427,17.77956,16.65286,16.12128,19.75083
1237645941834973431,19.61754,18.68583,18.20663,21.17752
1237645941834973456,17.77384,16.66535,16.16554,19.92825
1237645941834973466,17.78123,16.78794,16.31964,19.76917
1237645941834973470,22.27813,21.61685,21.51473,24.99475
1237645941834973484,18.5622,17.54544,17.0651,20.54957
1237645879579443673,21.88672,20.84429,20.89515,22.40773
1237645941834973512,22.75918,21.20862,20.90779,24.75751
1237645941834973519,22.91059,21.89388,21.92492,25.49024
1237645941834973524,20.05233,19.09705,18.65871,21.82975
1237645941834973526,19.70738,18.63231,18.12632,21.13223
1237645941834973529,19.66418,18.66938,18.19035,21.4055
1237645941834973535,19.86445,18.91886,18.48219,21.7478
1237645941834973541,20.63071,20.01348,20.09492,21.28382
1237645941833859506,22.08819,21.10626,20.82611,25.77169
1237645941833859508,22.30546,20.90361,20.2986,25.3025
1237645941833859513,21.82397,20.93861,20.49993,25.75275
1237645941833859515,22.31658,21.16703,20.44296,24.23041
1237645941833859517,22.53245,21.43106,21.17831,23.1975
1237645941833859519,22.26619,21.1018,20.55478,23.10297
1237645941833859521,22.55348,21.71858,21.37328,23.93192
1237645941833859523,22.38701,20.23983,19.29102,22.75189
1237645941833859524,22.70267,21.98591,21.84533,23.70849
1237645941833859525,20.45696,19.94056,19.51893,21.95056
1237645941833859528,21.44782,20.87959,20.30972,22.21912
1237645941833859532,21.50061,20.57109,19.93336,24.53824
1237645941833859533,20.41142,19.65151,19.29539,21.47298
1237645941833859536,21.36505,20.40345,19.99403,23.77842
1237645941833859540,19.9967,19.12268,18.7569,21.40989
1237645941833859541,22.5464,21.69702,21.32676,22.47623
1237645941833859543,22.46741,21.8192,21.35817,24.01093
1237645941833859545,21.9102,21.24847,21.5807,22.77629
1237645941833859546,22.07475,21.27847,20.80082,24.63128
1237645941833859547,22.10122,20.77379,20.20733,23.95236
1237645941833859550,20.86243,19.7155,19.16455,22.30234
1237645941833859553,21.56042,20.38154,19.72145,24.22295
1237645941833859555,20.93282,19.74793,19.19677,21.86928
1237645941833859556,22.65593,21.21327,20.40325,23.15185
1237645941833859558,22.50332,21.69757,21.67547,23.16558
1237645941833859559,19.75071,18.87332,18.41371,20.94114
1237645941833859560,23.19888,21.50931,21.08676,24.18405
1237645941833859561,21.73573,20.5673,19.95014,23.81949
1237645941833859565,21.94332,20.96297,20.49736,23.40154
1237645941833859566,21.61061,20.8733,20.44911,23.38569
1237645941833859568,22.71247,21.80941,21.34016,22.79024
1237645941833859569,22.18837,21.23078,21.15062,25.41332
1237645941833859570,22.19046,21.18953,20.90526,23.64973
1237645941833859571,21.10107,19.88298,19.4095,23.26689
1237645941833859572,22.51069,21.63219,21.34348,24.54178
1237645941833859574,20.34459,19.1977,18.60213,22.09956
1237645941833859576,21.99831,21.06792,20.58757,24.05776
1237645941833859580,21.86298,20.0698,19.27783,22.87341
1237645941833859582,22.01271,20.13045,19.41373,23.13703
1237645941833859583,21.89569,20.52638,20.11854,24.95077
1237645941833859585,22.37052,21.01424,20.40165,24.7773
1237645941833859586,21.85003,20.95946,20.55993,22.90087
1237645941833859588,22.06123,20.95346,20.62319,22.54601
1237645941833859589,21.6795,19.59538,18.85281,24.80374
1237645941833859590,21.48284,20.88896,20.39223,22.30485
1237645941833859591,22.6347,21.32739,20.79331,22.91876
1237645941833859596,22.17066,20.93163,20.59866,25.62278
1237645941833859597,20.15262,19.19416,18.61832,21.87345
1237645941833859599,22.83728,21.29297,20.63691,23.91681
1237645941833859600,22.04108,20.85725,20.22309,22.60005
1237645941833859601,21.15413,20.24638,19.96656,21.67241
1237645941833859602,20.829,19.42419,18.8203,21.81437
1237645941833859603,21.98901,20.7223,20.746,23.12051
1237645941833859604,22.76492,21.58285,20.84613,25.89379
1237645941833859607,22.14947,21.44199,21.14776,24.75867
1237645941833859609,22.13404,20.4148,19.70627,22.55692
1237645941833859612,21.74792,20.78063,20.29,22.89123
1237645941833859615,22.11803,21.65564,21.33655,23.86555
1237645941833859616,21.7735,20.77633,20.43192,22.83891
1237645941833859619,22.01509,20.98957,20.40775,24.88067
1237645941833859620,21.07914,20.31894,19.90869,22.53127
1237645941833859623,22.66105,21.86034,21.0136,25.03124
1237645941833859624,21.7167,21.85416,21.50105,21.95267
1237645941833859625,22.0039,20.59386,19.94571,22.8082
1237645941833859628,22.25949,21.42068,21.13375,22.99141
1237645941833859631,20.26047,19.20503,18.6671,21.88799
1237645941833859633,22.40235,20.61499,20.17344,22.57444
1237645941833859637,21.857,20.24599,19.6102,23.90786
1237645941833859638,21.87889,20.98415,20.79701,23.52862
1237645941833859639,22.62375,20.55536,19.87163,24.51158
1237645941833859641,20.92647,19.06943,18.25747,21.88197
1237645941833859642,22.80005,21.17054,20.18297,23.56193
1237645941833859646,21.53495,20.13619,19.5751,22.42624
1237645941833859647,22.69401,21.09263,20.3566,23.77473
1237645941833859669,22.52539,20.95156,20.09099,23.8303
1237645941833859671,23.35913,21.72112,20.9369,24.03984
1237645941833859676,21.62638,20.71128,20.61998,24.32878
1237645941833859678,23.36007,21.47007,20.83476,23.42593
1237645941833859681,22.49211,21.35377,20.61079,25.29693
1237645941833859688,22.44044,21.17262,20.73099,22.42507
1237645941833859689,22.44968,20.58745,20.05863,24.52514
1237645941833859692,22.92555,20.31305,19.34144,26.67989
1237645941833859694,22.71102,21.86468,21.65092,25.10053
1237645941833859695,19.75976,19.18556,18.91391,19.8727
1237645941833859697,22.93835,21.81169,21.32677,23.82551
1237645941835170386,20.20963,19.23636,18.83758,21.30039
1237645941835170396,22.25903,21.11055,20.95003,25.68788
1237645941835170401,21.658,20.86588,20.39727,23.05795
1237645941835170407,22.66462,21.59097,20.79808,25.15526
1237645941835170409,21.45567,20.34957,19.7821,23.80432
1237645941835170410,22.03512,21.58448,21.29757,25.90012
1237645941835170412,21.76083,21.69685,21.47782,22.87983
1237645941835170414,21.81246,20.66523,20.0575,24.53899
1237645941835170416,22.48283,21.18931,20.67573,23.13826
1237645941835170421,22.5645,20.92235,20.19456,25.50749
1237645941835170423,21.70117,20.50529,19.90756,22.64954
1237645941835170425,22.15155,21.47277,21.41943,23.02304
1237645941835170430,21.79852,20.14582,19.12345,24.42003
1237645941835170431,22.81106,21.73055,21.28697,23.01385
1237645941835170434,22.14337,21.32913,21.05593,22.83171
1237645941835170435,21.93306,20.99874,20.75824,23.18329
1237645941835170436,21.80998,21.10349,20.76464,22.63069
1237645941835170438,22.15482,20.20096,19.15759,23.42121
1237645941835170441,22.61007,21.64622,21.26023,24.43689
1237645941835170446,22.98366,21.98264,22.00245,24.21758
1237645941835170450,22.03438,21.23321,21.07528,24.75331
1237645941835170452,20.74,19.8599,19.4428,21.72241
1237645941835170454,22.27885,21.32658,21.21927,23.1948
1237645941835170458,22.77479,21.10243,20.44641,24.46933
1237645941835170460,22.49323,21.78255,21.36668,24.39064
1237645941835170462,21.70536,21.1878,20.58633,23.09645
1237645941835170465,22.23557,21.14315,20.65839,22.54179
1237645941835170466,20.55013,21.90355,21.10308,23.42608
1237645941835170467,22.61535,21.54218,21.17185,23.10313
1237645941835170476,22.83072,21.4961,20.77779,24.78438
1237645941835170480,21.39965,20.29764,19.79343,24.64611
1237645941835170483,22.76696,21.37624,20.78604,24.74102
1237645941835170485,22.42174,21.7358,21.47804,23.0709
1237645941835170486,21.26486,20.67879,20.31597,22.87898
1237645941835170487,22.65468,21.15479,20.86436,24.31569
1237645941835170489,22.39608,21.62733,20.91313,23.97706
1237645941835170490,21.32663,20.18586,19.65788,22.25642
1237645941835170493,21.28988,20.10737,19.6897,22.64213
1237645941835170495,22.06271,20.89929,20.34131,23.17221
1237645941835170496,22.92586,21.84946,21.43598,25.43322
1237645941835170497,22.14357,21.28405,20.56538,23.05319
1237645941835170499,21.04867,19.99335,19.49368,22.26191
1237645941835170507,21.24666,20.54566,20.32031,21.88466
1237645941835170510,22.16587,20.57967,19.63142,26.68289
1237645941835170511,22.83905,21.82902,21.41349,23.27035
1237645941835170513,22.10374,20.94616,20.35376,24.16283
1237645941835170514,22.49238,21.65477,21.38951,23.81581
1237645941835170515,22.12288,20.55246,20.01925,26.90794
1237645941835170519,22.70326,21.50965,21.57184,23.1957
1237645941835170521,22.32591,21.65279,21.13182,23.04576
1237645941835170531,22.54022,21.55892,21.31931,23.58441
1237645941835170532,21.62738,20.72272,20.3927,22.7245
1237645941835170567,23.64989,21.90196,21.15122,23.70966
1237645941835170568,23.44377,21.53263,20.69724,24.97551
1237645941835170575,23.04061,20.82171,19.6774,26.01158
1237645941835170577,23.30751,21.90309,21.4117,24.90605
1237645941835170579,22.93332,21.63713,21.7028,23.31422
1237645941835170587,23.1948,21.73674,21.58909,23.5861
1237645941835170593,22.29837,21.09977,20.47557,27.20135
1237645941835170595,23.58265,21.91469,20.65755,23.60129
1237645941835170606,23.45949,21.9961,21.11668,25.22265
1237645941835170610,22.79379,21.69095,22.31677,23.33434
1237645941835170615,23.42933,21.92516,21.60148,23.88581
1237645941835170619,22.96111,21.41563,20.81733,23.47261
1237645941835170620,23.75957,21.84681,20.894,23.54539
1237645941835170622,23.93609,21.98883,21.07532,24.65954
1237645941835170625,23.63248,21.68045,21.1434,23.81904
1237645941835170627,23.67326,21.98251,20.98372,23.72992
1237645941835170628,23.57505,21.68948,21.81844,23.63439
1237645941835170630,23.92573,21.5731,20.53937,23.07457
1237645941297447262,21.97947,21.0194,20.59093,24.03203
1237645941297447259,22.13481,20.72921,20.18047,22.74484
1237645941297381844,22.12948,21.359,20.99867,22.85979
1237645941297381840,21.36935,20.16951,19.51031,22.4813
1237645941297381837,22.79336,21.65342,21.1743,23.23938
1237645941297381829,22.25598,21.27829,20.39828,22.59904
1237645941297381824,22.53382,20.55498,19.80865,25.40244
1237645941297381822,22.76742,21.42733,21.11779,22.93387
1237645941297381820,22.58233,21.18527,20.78062,22.20664
1237645941297381819,22.38263,21.4023,21.12552,22.92248
1237645941297381817,21.86162,20.75805,20.35096,23.03016
1237645941297381816,21.47413,19.95505,19.41016,23.46649
1237645941297381815,22.22717,21.74907,21.32872,22.59008
1237645941297381812,23.20483,21.5285,21.01464,24.5877
1237645941297381811,22.09834,20.59999,20.33709,22.05408
1237645941297381808,21.93797,21.82018,21.23623,23.67846
1237645941297381807,22.06247,21.1927,20.96606,23.53064
1237645941297381805,20.7729,19.70626,19.11799,23.76091
1237645941297381804,22.39718,21.93275,21.55777,25.19111
1237645941297381788,27.79697,20.24786,20.47068,20.6186
1237645941297381767,20.77608,19.77028,21.87787,20.13665
1237645941297381766,20.15542,19.7921,19.67557,21.13861
1237645941297381759,19.43135,18.68014,18.21769,20.68497
1237645941297381752,20.56686,19.67677,19.23242,22.1717
1237645941297381730,21.96588,20.44201,18.95222,25.14801
1237645941297381708,20.47711,19.18868,18.63354,22.96719
1237645941297381701,22.25241,21.62139,21.37742,24.59699
1237645941297381690,23.29807,21.61027,21.09943,24.06575
1237645941297381651,22.63048,21.71641,21.33576,23.91571
1237645941297381624,22.91899,20.58275,19.66426,24.00918
1237645941297381604,19.17535,17.71264,16.5054,21.88316
1237645941297381573,20.36278,19.52369,19.00817,21.65777
1237645941297381549,21.92055,20.4917,19.86559,24.61669
1237645879579902030,22.75049,21.8568,21.53768,24.26021
1237645879579902011,20.47054,19.27379,18.8348,22.46269
1237645879577805290,23.48944,21.44185,20.87048,25.22434
1237645879577805184,20.03082,19.38905,18.62745,19.97174
1237645941834252553,18.7721,17.59228,17.00817,20.95525
1237645941834252557,20.43823,19.07509,18.50174,24.456
1237645941834252558,19.59693,18.57854,18.13499,21.00123
1237645941834252559,21.95597,21.17976,21.27764,23.60604
1237645941834252511,22.07409,21.09653,20.77104,23.68614
1237645941834252510,18.68989,17.51782,16.98068,20.69636
1237645941834252502,19.17729,18.08379,17.56024,21.42717
1237645941834252493,20.0848,19.71336,19.43281,21.9168
1237645941834252492,23.04205,21.20967,20.71401,24.58967
1237645941834252567,22.23721,20.2637,19.50279,23.53394
1237645941834252568,21.65573,20.27413,19.58944,24.17018
1237645941834252576,19.21609,18.20761,17.66615,21.19495
1237645941834252595,21.76517,21.8158,21.82246,22.01901
1237645941834252604,20.59377,19.24524,18.70349,22.28255
1237645941834252608,21.99166,21.4732,21.161,23.21033
1237645941834252619,19.669,18.79195,18.33623,20.73182
1237645941834252621,23.85518,21.35076,20.74603,25.34328
1237645941834252622,22.53727,21.09504,20.90711,24.62711
1237645941834252634,19.76254,19.18594,18.88262,20.98433
1237645941834252668,18.42336,17.84808,17.54064,19.65001
1237645941834252672,20.97684,20.28163,19.73944,21.79334
1237645941834252680,20.49331,19.87443,19.39598,21.27692
1237645941834252706,22.13168,21.58772,21.30802,22.41891
1237645941834252708,21.83594,19.81363,19.68582,20.85782
1237645941834252712,21.69888,21.20504,20.73738,23.39874
1237645941834252715,21.33797,20.31484,19.83529,23.51114
1237645941834252716,21.87162,21.15632,21.30455,23.31639
1237645941834252717,21.04451,19.09294,18.36415,27.21485
1237645941834252720,21.57751,20.70025,20.3217,22.592
1237645941834252724,21.60839,21.12157,20.8922,23.40403
1237645941834252725,21.87699,20.06483,19.42515,23.54588
1237645941834252728,21.97648,20.59417,20.06252,22.79954
1237645941834252730,21.5903,20.9607,20.70354,22.34408
1237645941834252731,21.82994,21.36467,21.18316,23.60578
1237645941834252735,22.80302,21.45468,20.63411,23.74985
1237645941834252736,22.84225,21.67118,20.89627,24.49346
1237645941834252737,21.49836,20.89077,20.49804,22.51192
1237645941834252741,22.44885,20.94813,20.34089,22.37481
1237645941834252742,23.56244,21.71128,21.29353,25.0166
1237645941834252743,22.01195,21.04601,20.64474,24.7005
1237645941834252745,20.81978,19.78887,19.28156,22.16017
1237645941834252746,22.68303,21.84514,21.58106,23.00237
1237645941834252747,21.48221,20.61044,20.48109,21.91706
1237645941834252763,21.16033,19.96636,19.46734,21.99097
1237645941834252764,21.85269,21.44978,21.30652,22.31655
1237645941834252768,20.10936,19.42712,19.14833,23.09641
1237645941834252769,21.54716,21.12063,20.86722,22.09325
1237645941834252772,21.74377,20.85473,20.30025,22.42935
1237645941834252776,22.11755,21.16833,20.74404,22.93333
1237645941834252780,21.637,20.40907,19.54451,22.91168
1237645941834252781,22.46586,21.69294,21.68698,22.62724
1237645941834252782,22.88394,21.76683,21.74812,22.87375
1237645941834252784,21.96934,21.26114,20.80157,22.56239
1237645941834252786,21.43653,20.47505,20.15458,22.14412
1237645941834252791,21.03583,20.29221,19.86456,21.76431
1237645941834252792,21.51565,19.62397,18.80443,21.55781
1237645941834252795,21.77738,20.78584,20.37871,22.76892
1237645941834252797,22.80421,21.04797,20.15676,24.77692
1237645941834252800,22.3158,21.63325,21.45521,22.82539
1237645941834252802,22.67204,21.27313,20.73378,22.96136
